0,1.571333
0.004970825,1.596313304
0.00994165,1.527615595
0.014912476,1.6209134
0.019883301,1.527753617
0.024854126,1.595035695
0.029824951,1.571326462
0.034795777,1.544524822
0.039766602,1.614062131
0.044737427,1.52009483
0.049708252,1.613713905
0.054679078,1.548554716
0.059649903,1.571675108
0.064620728,1.600979463
0.069591553,1.531310433
0.074562378,1.626610134
0.079533204,1.535373634
0.084504029,1.599405059
0.089474854,1.577892918
0.094445679,1.547106957
0.099416505,1.617901593
0.10438733,1.522308755
0.109358155,1.612865849
0.11432898,1.548137824
0.119299806,1.566831657
0.124270631,1.597886615
0.129241456,1.524781704
0.134212281,1.619437244
0.139183106,1.528147862
0.144153932,1.590648862
0.149124757,1.573621297
0.154095582,1.541428228
0.159066407,1.615945648
0.164037233,1.521375785
0.169008058,1.612494688
0.173978883,1.551593007
0.178949708,1.567888713
0.183920533,1.602709106
0.188891359,1.527500973
0.193862184,1.62243942
0.198833009,1.531996334
0.203803834,1.591762218
0.20877466,1.577156269
0.213745485,1.540951073
0.21871631,1.616788908
0.223687135,1.52129132
0.228657961,1.610817039
0.233628786,1.551986719
0.238599611,1.564682221
0.243570436,1.602045591
0.248541261,1.525225489
0.253512087,1.621311901
0.258482912,1.533056757
0.263453737,1.591263914
0.268424562,1.580810935
0.273395388,1.542628254
0.278366213,1.621058129
0.283337038,1.525561947
0.288307863,1.614220058
0.293278689,1.557993875
0.298249514,1.567122643
0.303220339,1.60703532
0.308191164,1.527938435
0.313161989,1.623858496
0.318132815,1.536134817
0.32310364,1.590965636
0.328074465,1.582919716
0.33304529,1.540791793
0.338016116,1.620037705
0.342986941,1.523223921
0.347957766,1.609492811
0.352928591,1.555220193
0.357899417,1.560900518
0.362870242,1.603446926
0.367841067,1.522288612
0.372811892,1.618427486
0.377782717,1.532519065
0.382753543,1.585100503
0.387724368,1.580665447
0.392695193,1.536338014
0.397666018,1.618012165
0.402636844,1.521480215
0.407607669,1.606337371
0.412578494,1.554794409
0.417549319,1.557315809
0.422520144,1.602744907
0.42749097,1.51991022
0.432461795,1.615971832
0.43743262,1.530935439
0.442403445,1.580213106
0.447374271,1.578498147
0.452345096,1.530871972
0.457315921,1.613736504
0.462286746,1.516857284
0.467257572,1.60031463
0.472228397,1.551787426
0.477199222,1.551529265
0.482170047,1.60017321
0.487140872,1.51613542
0.492111698,1.612639393
0.497082523,1.529617844
0.502053348,1.576504425
0.507024173,1.57902653
0.511994999,1.529847294
0.516965824,1.615504324
0.521936649,1.519871241
0.526907474,1.602903256
0.5318783,1.558263406
0.536849125,1.554727267
0.54181995,1.605739046
0.546790775,1.519797114
0.5517616,1.61584378
0.556732426,1.534134916
0.561703251,1.577826535
0.566674076,1.582421139
0.571644901,1.529224946
0.576615727,1.615062236
0.581586552,1.518296313
0.586557377,1.598340505
0.591528202,1.555290093
0.596499028,1.548307651
0.601469853,1.602048194
0.606440678,1.514713724
0.611411503,1.610614466
0.616382328,1.53075379
0.621353154,1.571990671
0.626323979,1.580198546
0.631294804,1.524767951
0.636265629,1.612415095
0.641236455,1.516279238
0.64620728,1.594877907
0.651178105,1.554956465
0.65614893,1.544938028
0.661119755,1.60145604
0.666090581,1.512932944
0.671061406,1.608690084
0.676032231,1.530816208
0.681003056,1.569643068
0.685973882,1.581720378
0.690944707,1.524381562
0.695915532,1.614007326
0.700886357,1.518906309
0.705857183,1.596285037
0.710828008,1.560124775
0.715798833,1.547825472
0.720769658,1.606821996
0.725740483,1.516929521
0.730711309,1.612159562
0.735682134,1.536108569
0.740652959,1.571127923
0.745623784,1.585356584
0.75059461,1.524467828
0.755565435,1.615183397
0.76053626,1.521289164
0.765507085,1.597430138
0.770477911,1.564999962
0.775448736,1.550284497
0.780419561,1.613506488
0.785390386,1.524238084
0.790361211,1.619824437
0.795332037,1.545666453
0.800302862,1.57755056
0.805273687,1.594800813
0.810244512,1.531315006
0.815215338,1.622078306
0.820186163,1.526837772
0.825156988,1.598915043
0.830127813,1.567491655
0.835098639,1.547617239
0.840069464,1.61125528
0.845040289,1.518927929
0.850011114,1.612795953
0.854981939,1.540645433
0.859952765,1.569520461
0.86492359,1.590475982
0.869894415,1.525165622
0.87486524,1.617494037
0.879836066,1.523486753
0.884806891,1.594067288
0.889777716,1.566365101
0.894748541,1.543881758
0.899719366,1.610114466
0.904690192,1.517078375
0.909661017,1.610467053
0.914631842,1.540743908
0.919602667,1.566662005
0.924573493,1.590301439
0.929544318,1.522240078
0.934515143,1.615827818
0.939485968,1.523033139
0.944456794,1.591829422
0.949427619,1.567652249
0.954398444,1.54266125
0.959369269,1.61205104
0.964340094,1.519043847
0.96931092,1.612485718
0.974281745,1.545081164
0.97925257,1.567534262
0.984223395,1.593893453
0.989194221,1.523217822
0.994165046,1.616436473
0.999135871,1.523270843
1.004106696,1.588978909
1.009077522,1.567746889
1.014048347,1.539517584
1.019019172,1.610950442
1.023989997,1.517036801
1.028960822,1.60939139
1.033931648,1.544982555
1.038902473,1.565393341
1.043873298,1.59526206
1.048844123,1.522690563
1.053814949,1.616872304
1.058785774,1.524953101
1.063756599,1.5881013
1.068727424,1.569195487
1.07369825,1.537116632
1.078669075,1.610033367
1.0836399,1.514975441
1.088610725,1.605799984
1.09358155,1.5432958
1.098552376,1.560057447
1.103523201,1.593075006
1.108494026,1.51871571
1.113464851,1.614092985
1.118435677,1.524170369
1.123406502,1.58579563
1.128377327,1.570965043
1.133348152,1.536800146
1.138318977,1.612525533
